"playerID","year","stint","tmID","lgID","GP","GS","minutes","points","oRebounds","dRebounds","rebounds","assists","steals","blocks","turnovers","PF","fgAttempted","fgMade","ftAttempted","ftMade","threeAttempted","threeMade","PostGP","PostGS","PostMinutes","PostPoints","PostoRebounds","PostdRebounds","PostRebounds","PostAssists","PostSteals","PostBlocks","PostTurnovers","PostPF","PostfgAttempted","PostfgMade","PostftAttempted","PostftMade","PostthreeAttempted","PostthreeMade","note"
"doolike01","2004","1","MIA","NBA","74","0","1184","382","11","79","90","132","39","11","65","120","345","139","109","85","75","19","15","0","264","110","1","15","16","25","6","1","14","34","87","43","21","17","19","7",
"drobnpr01","2004","1","ATL","NBA","71","0","1435","597","73","165","238","49","42","24","78","138","543","238","120","96","71","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"duhonch01","2004","1","CHI","NBA","82","0","2177","487","23","190","213","398","82","3","119","205","488","172","67","49","265","94","6","0","159","37","6","20","26","21","2","0","12","6","37","11","11","9","22","6",
"duncati01","2004","1","SAS","NBA","66","0","2203","1342","202","530","732","179","45","174","127","144","1042","517","455","305","9","3","23","0","869","542","87","199","286","63","8","52","62","66","425","197","205","147","5","1",
"dunlemi02","2004","1","GSW","NBA","79","0","2570","1057","97","338","435","203","79","26","132","198","905","408","172","134","276","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"duprero01","2004","1","DET","NBA","47","0","472","152","34","61","95","24","7","10","22","60","127","61","47","29","2","1","14","0","38","4","2","4","6","0","0","0","1","6","7","2","0","0","0","0",
"ebind01","2004","1","MIN","NBA","2","0","54","27","6","10","16","1","1","1","3","7","21","11","9","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"edwarco01","2004","1","NOH","NBA","10","0","110","27","12","13","25","3","3","4","2","19","31","10","12","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"edwarjo01","2004","1","IND","NBA","25","0","139","29","8","11","19","3","3","4","8","12","30","11","14","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"eisleho01","2004","1","UTA","NBA","74","0","1428","415","15","75","90","250","45","9","111","156","405","161","83","66","103","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"ekeziob01","2004","1","ATL","NBA","42","0","732","230","69","110","179","11","22","12","45","129","182","79","93","72","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"elsonfr01","2004","1","DEN","NBA","67","0","939","248","61","140","201","34","34","41","40","129","216","101","79","45","3","1","1","0","6","0","0","3","3","0","0","0","0","0","1","0","0","0","0","0",
"elyme01","2004","1","CHA","NBA","79","0","1649","576","142","184","326","76","32","69","115","199","526","227","212","122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"emmetan01","2004","1","MEM","NBA","8","0","28","7","0","2","2","0","0","0","1","4","6","2","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"evansma01","2004","1","SAC","NBA","65","0","1233","416","88","113","201","45","37","8","34","104","373","165","78","59","82","27","3","0","56","18","2","5","7","3","2","0","0","6","10","6","5","4","4","2",
"evansre01","2004","1","SEA","NBA","79","0","1881","387","254","482","736","58","58","15","104","202","275","131","234","125","2","0","11","0","208","41","27","54","81","5","5","3","11","31","37","15","21","11","0","0",
"finlemi01","2004","1","DAL","NBA","64","0","2358","1003","45","217","262","169","48","18","60","123","907","387","136","113","285","116","13","0","491","170","13","43","56","28","17","0","13","32","153","65","18","16","61","24",
"fishede01","2004","1","GSW","NBA","74","0","2222","877","38","180","218","301","76","4","129","176","755","297","203","175","291","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"fizerma01","2004","1","MIL","NBA","54","0","903","336","29","146","175","64","25","13","63","96","292","133","103","70","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"florelu01","2004","1","GSW","NBA","15","0","73","32","0","2","2","11","2","0","11","9","27","13","2","2","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"florelu01","2004","2","DEN","NBA","1","0","4","3","1","0","1","0","0","0","0","0","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"fortsda01","2004","1","SEA","NBA","62","0","1047","463","157","191","348","8","15","7","91","265","226","118","258","227","0","0","11","0","105","36","5","21","26","0","3","1","13","42","21","12","15","12","0","0",
"fosteje01","2004","1","IND","NBA","61","0","1594","426","205","345","550","43","46","12","55","186","324","168","142","90","5","0","13","0","245","77","46","50","96","5","6","12","8","27","52","31","21","15","0","0",
"fowlktr01","2004","1","IND","NBA","8","0","56","19","3","5","8","0","2","0","5","7","17","9","2","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"foylead01","2004","1","GSW","NBA","78","0","1700","352","165","264","429","56","26","159","58","201","311","156","72","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"frahmri01","2004","1","POR","NBA","43","0","499","164","17","44","61","30","15","4","14","35","140","56","25","21","80","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"francst01","2004","1","ORL","NBA","78","0","2978","1663","126","324","450","547","112","28","317","273","1330","563","606","499","127","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"freijma01","2004","1","NOH","NBA","23","0","441","93","16","45","61","20","13","2","17","40","127","37","8","5","54","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"fundela01","2004","1","CHI","NBA","2","0","21","9","1","2","3","0","0","0","0","2","6","3","5","3","0","0","5","0","28","3","0","3","3","1","0","0","0","8","2","1","2","1","0","0",
"gadzuda01","2004","1","MIL","NBA","81","0","1783","593","261","413","674","30","47","106","81","224","451","243","199","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"gainere01","2004","1","HOU","NBA","10","0","108","26","0","11","11","3","3","0","4","12","27","10","4","3","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"gainere01","2004","2","MIL","NBA","11","0","79","15","1","2","3","4","2","1","3","5","23","7","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"garcial01","2004","1","NOH","NBA","8","0","146","44","7","8","15","18","4","1","8","15","52","18","4","3","18","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"garneke01","2004","1","MIN","NBA","82","0","3121","1817","247","861","1108","466","121","112","222","207","1360","683","549","445","25","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"garripa01","2004","1","ORL","NBA","71","0","955","324","21","103","124","30","19","9","30","107","306","123","33","29","147","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"gasolpa01","2004","1","MEM","NBA","56","0","1790","997","130","280","410","135","37","93","137","146","695","357","367","282","6","1","4","0","133","85","15","15","30","10","2","7","7","12","80","39","12","6","1","1",
"georgde01","2004","1","LAL","NBA","15","0","306","110","13","40","53","14","8","2","12","32","104","37","20","15","58","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"gilled01","2004","1","IND","NBA","73","0","1021","269","16","96","112","83","59","5","60","105","242","81","81","71","117","36","7","0","45","24","0","4","4","5","1","0","3","0","16","5","15","13","6","1",
"gillke01","2004","1","MIL","NBA","14","0","284","85","11","26","37","27","14","4","9","37","80","32","20","18","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"ginobem01","2004","1","SAS","NBA","74","0","2193","1186","75","254","329","288","119","27","172","190","780","367","442","355","258","97","23","0","772","479","19","114","133","97","28","6","66","69","286","145","185","147","96","42",
"giricgo01","2004","1","UTA","NBA","81","0","1660","715","25","157","182","137","46","11","90","155","632","283","137","111","105","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"glovedi01","2004","1","SAS","NBA","7","0","68","25","3","8","11","4","3","3","2","9","22","8","10","8","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"goldwan01","2004","1","DET","NBA","9","0","55","18","1","7","8","0","0","0","1","5","15","4","8","7","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"goldwan01","2004","2","MIL","NBA","24","0","482","154","9","42","51","78","15","0","14","27","121","53","23","19","71","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"goodedr01","2004","1","CLE","NBA","82","0","2523","1184","207","546","753","130","77","76","133","233","943","464","310","251","28","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"gordobe01","2004","1","CHI","NBA","82","0","2002","1235","55","160","215","164","53","10","186","224","1056","434","270","233","331","134","6","0","153","87","6","10","16","15","5","2","13","18","74","30","25","20","22","7",
"grantbr01","2004","1","LAL","NBA","69","0","1136","263","101","156","257","34","23","23","43","175","209","103","79","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"greenwi01","2004","1","PHI","NBA","57","0","1066","437","22","111","133","100","34","6","75","121","423","155","125","97","105","30","5","0","63","27","3","6","9","3","1","0","2","5","18","8","10","9","9","2",
"griffad01","2004","1","CHI","NBA","69","0","667","151","52","94","146","53","43","4","30","78","161","58","44","33","9","2","5","0","86","34","5","15","20","9","5","0","3","14","29","15","5","4","0","0",
"griffed01","2004","1","MIN","NBA","70","0","1492","527","128","325","453","53","23","118","55","120","522","202","78","56","204","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"guglito01","2004","1","BOS","NBA","20","0","218","26","15","28","43","12","9","4","9","23","37","11","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"guglito01","2004","2","ATL","NBA","27","0","748","213","41","107","148","56","32","13","48","81","204","88","37","29","26","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"haislma01","2004","1","IND","NBA","9","0","106","32","5","10","15","3","2","2","6","15","38","13","11","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hamda01","2004","1","DET","NBA","47","0","275","46","19","16","35","5","6","7","8","39","37","17","31","12","0","0","14","0","24","4","3","0","3","0","0","0","0","2","3","1","2","2","0","0",
"hamilri01","2004","1","DET","NBA","76","0","2926","1424","74","221","295","372","77","13","217","232","1160","510","429","368","118","36","25","0","1079","501","30","78","108","107","21","3","78","79","437","198","119","95","34","10",
"hamilze01","2004","1","MIL","NBA","16","0","159","51","18","24","42","6","5","2","12","26","32","11","48","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"handlbe01","2004","1","UTA","NBA","21","0","297","95","23","42","65","13","7","5","18","55","83","43","17","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hardaan01","2004","1","NYK","NBA","37","0","894","269","19","70","89","74","28","3","50","79","260","110","46","34","50","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"harprma01","2004","1","UTA","NBA","78","0","2584","1090","196","284","480","142","70","16","133","250","855","418","315","245","43","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"harrial01","2004","1","ATL","NBA","66","0","2550","1158","145","316","461","208","85","16","204","249","986","453","351","236","74","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"harrida01","2004","1","IND","NBA","43","0","760","264","48","87","135","13","16","55","53","134","184","106","91","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"harride01","2004","1","DAL","NBA","76","0","1173","436","28","74","102","169","77","19","82","139","366","157","103","78","131","44","9","0","80","22","0","11","11","11","4","1","10","5","16","7","9","6","6","2",
"harriju01","2004","1","NOH","NBA","29","0","550","163","13","50","63","62","25","5","41","72","178","64","35","29","19","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"harrilu01","2004","1","CLE","NBA","73","0","1128","313","39","82","121","49","27","6","29","68","299","118","69","56","65","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"harriot01","2004","1","CHI","NBA","70","0","1271","561","106","186","292","56","24","18","84","188","424","217","177","127","0","0","6","0","103","48","6","9","15","3","1","0","8","19","42","21","11","6","0","0",
"hartja01","2004","1","CHA","NBA","74","0","1887","706","18","185","203","367","99","14","102","167","573","257","200","157","95","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"harvedo01","2004","1","NJN","NBA","3","0","16","8","2","5","7","1","1","1","1","2","2","2","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hasleud01","2004","1","MIA","NBA","80","0","2675","870","239","487","726","108","63","41","113","260","641","346","225","178","4","0","15","0","543","138","38","112","150","15","8","6","18","48","106","52","46","34","0","0",
"hassetr01","2004","1","MIN","NBA","82","0","2068","541","80","139","219","128","30","30","64","200","475","225","114","90","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hayesja01","2004","1","WAS","NBA","54","0","1560","553","41","186","227","90","49","9","62","107","530","206","118","99","123","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"haywobr01","2004","1","WAS","NBA","68","0","1865","637","202","262","464","57","52","114","96","218","427","239","261","159","0","0","10","0","296","106","36","41","77","10","14","20","10","40","72","39","44","28","0","0",
"hendeal01","2004","1","DAL","NBA","78","0","1203","273","164","184","348","21","29","37","49","149","220","116","76","41","2","0","9","0","92","18","11","6","17","0","2","2","2","15","14","8","2","2","0","0",
"hilarne01","2004","1","DEN","NBA","55","0","1317","528","104","221","325","84","50","48","94","167","386","194","212","140","2","0","5","0","101","33","9","16","25","2","2","2","5","16","21","9","23","15","0","0",
"hillgr01","2004","1","ORL","NBA","67","0","2338","1317","77","241","318","220","97","28","161","144","1015","517","341","280","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hinriki01","2004","1","CHI","NBA","77","0","2800","1206","32","272","304","494","122","21","176","244","1122","445","216","171","408","145","6","0","213","127","4","18","22","35","12","4","14","18","100","45","29","20","33","17",
"hoibefr01","2004","1","MIN","NBA","76","0","1272","437","32","149","181","85","50","15","20","105","284","139","102","89","145","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"horryro01","2004","1","SAS","NBA","75","0","1396","451","91","177","268","80","67","60","69","138","375","157","109","86","138","51","23","0","619","214","46","79","125","47","21","20","20","53","163","73","41","30","85","38",
"houseed01","2004","1","CHA","NBA","13","0","300","144","2","17","19","24","24","3","13","23","135","61","13","10","29","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"houseed01","2004","2","MIL","NBA","5","0","41","16","0","3","3","5","2","0","0","3","17","6","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"houseed01","2004","3","SAC","NBA","50","0","550","237","14","47","61","67","18","3","22","39","214","98","14","13","62","28","3","0","23","9","1","1","2","4","0","0","1","2","8","3","2","2","1","1",
"houstal01","2004","1","NYK","NBA","20","0","532","237","4","19","23","42","8","2","21","40","205","85","43","36","80","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"howardw01","2004","1","ORL","NBA","82","0","2670","981","287","536","823","75","77","136","165","232","677","352","413","277","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"howarjo01","2004","1","DAL","NBA","76","0","2446","958","169","315","484","109","116","49","122","211","793","377","232","170","115","34","13","0","428","201","33","63","96","24","11","7","28","60","155","78","55","41","16","4",
"howarju01","2004","1","HOU","NBA","61","0","1624","585","126","220","346","94","32","5","79","143","541","244","115","97","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hudsotr01","2004","1","MIN","NBA","79","0","1729","691","19","86","105","283","27","6","113","121","664","266","90","70","258","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hughela01","2004","1","WAS","NBA","61","0","2358","1345","74","308","382","285","176","18","153","168","1086","467","453","352","209","59","10","0","401","207","17","54","71","37","20","7","25","35","181","68","77","64","33","7",
"humphkr01","2004","1","UTA","NBA","67","0","873","278","73","124","197","43","25","18","52","96","287","116","101","44","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"humphry01","2004","1","MEM","NBA","35","0","317","102","50","37","87","6","10","1","23","35","103","42","37","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"huntebr01","2004","1","ORL","NBA","31","0","224","95","25","44","69","3","4","7","22","42","73","37","39","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hunteli01","2004","1","DET","NBA","76","0","1144","285","38","85","123","130","68","13","68","125","302","108","58","46","84","23","25","0","374","96","10","30","40","39","22","7","15","45","113","36","22","16","36","8",
"huntest01","2004","1","PHO","NBA","76","0","1046","348","98","129","227","13","4","102","44","131","220","135","163","78","1","0","15","0","212","60","17","21","38","3","1","18","8","25","43","24","20","12","0","0",
"iguodan01","2004","1","PHI","NBA","82","0","2686","741","89","375","464","246","138","48","139","204","546","269","210","156","142","47","5","0","192","49","8","15","23","15","14","5","5","12","43","20","12","6","9","3",
"ilgauzy01","2004","1","CLE","NBA","78","0","2615","1320","299","373","672","100","53","165","191","313","979","458","503","402","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"iversal01","2004","1","PHI","NBA","75","0","3174","2302","51","248","299","596","180","9","344","140","1818","771","786","656","338","104","5","0","238","156","0","11","11","50","10","2","21","12","126","59","29","26","29","12",
"iveyro01","2004","1","ATL","NBA","62","0","809","220","19","65","84","103","39","7","58","140","198","85","67","47","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jacksbo01","2004","1","SAC","NBA","25","0","536","301","23","62","85","59","14","2","28","58","255","109","58","50","96","33","5","0","79","26","2","4","6","9","1","1","3","5","37","10","3","3","18","3",
"jacksje01","2004","1","NYK","NBA","21","0","230","42","3","20","23","24","7","1","10","26","33","17","13","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jacksji01","2004","1","HOU","NBA","24","0","990","320","10","105","115","86","23","1","56","67","283","118","33","30","147","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jacksji01","2004","2","PHO","NBA","40","0","997","352","23","131","154","97","12","4","59","86","299","130","25","24","148","68","15","0","474","165","13","48","61","22","10","8","10","42","129","63","8","7","62","32",
"jackslu02","2004","1","CLE","NBA","10","0","43","29","2","4","6","3","0","0","2","4","27","10","6","5","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jacksma02","2004","1","PHI","NBA","81","0","1976","969","184","222","406","81","32","18","131","171","731","340","349","289","2","0","5","0","65","17","3","5","8","0","2","2","6","9","20","5","11","7","0","0",
"jacksst02","2004","1","IND","NBA","51","0","1806","953","44","206","250","119","64","14","123","154","819","330","229","190","286","103","13","0","472","209","7","43","50","29","25","6","34","39","178","70","60","49","63","20",
"jacobca01","2004","1","PHO","NBA","40","0","768","212","17","50","67","37","11","1","27","56","157","65","62","48","89","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jacobca01","2004","2","NOH","NBA","44","0","1030","335","18","82","100","76","22","7","44","48","251","100","130","103","88","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jamesje01","2004","1","SEA","NBA","80","0","1330","395","81","160","241","19","23","111","88","279","342","174","65","47","2","0","11","0","295","137","33","42","75","5","6","20","14","48","111","57","30","23","0","0",
"jamesle01","2004","1","CLE","NBA","80","0","3388","2175","111","477","588","577","177","52","262","146","1684","795","636","477","308","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jamesmi01","2004","1","MIL","NBA","47","0","1167","535","23","99","122","185","40","4","80","114","460","205","90","67","152","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jamesmi01","2004","2","HOU","NBA","27","0","692","336","12","74","86","78","25","2","26","60","291","126","55","42","107","42","7","0","171","81","2","11","13","16","6","2","10","17","62","29","24","23","9","0",
"jamisan01","2004","1","WAS","NBA","68","0","2605","1334","160","359","519","154","55","16","118","151","1189","519","296","225","208","71","10","0","380","185","16","47","63","12","7","4","16","24","162","73","32","22","34","17",
"jaricma01","2004","1","LAC","NBA","50","0","1656","493","20","141","161","303","84","17","98","107","457","189","82","59","151","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jeffeal01","2004","1","BOS","NBA","71","0","1051","475","119","193","312","24","22","55","66","195","369","195","135","85","3","0","7","0","136","43","17","28","45","2","4","8","4","16","41","17","12","9","0","0",
"jefferi01","2004","1","NJN","NBA","33","0","1355","733","49","191","240","133","33","17","132","109","564","238","269","227","89","30","4","0","140","63","8","14","22","9","3","0","8","14","50","20","31","21","10","2",
"jeffrja01","2004","1","WAS","NBA","77","0","2007","523","152","222","374","151","66","35","114","206","434","203","173","101","51","16","10","0","247","64","19","22","41","18","9","9","13","34","49","24","17","13","6","3",
"jenkiho01","2004","1","DET","NBA","15","0","104","42","3","6","9","9","5","1","7","6","45","15","13","12","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"johnsan02","2004","1","IND","NBA","63","0","1747","532","32","147","179","302","59","15","96","144","456","203","113","85","108","41","13","0","316","91","4","34","38","66","13","5","25","28","77","27","36","29","23","8",
"johnsbr01","2004","1","IND","NBA","6","0","87","12","5","5","10","4","1","0","3","10","22","6","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"johnsde03","2004","1","DEN","NBA","71","0","1232","503","43","108","151","75","43","18","65","140","371","185","101","80","148","53","4","0","78","29","3","5","8","3","2","2","0","9","20","11","3","3","11","4",
"johnser02","2004","1","MIN","NBA","46","0","410","73","43","70","113","6","7","13","18","86","54","28","25","16","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"johnsjo02","2004","1","PHO","NBA","82","0","3240","1400","120","302","422","291","79","24","148","167","1179","544","180","135","370","177","9","0","355","169","7","32","39","30","10","4","10","18","125","63","33","23","36","20",
"johnsli01","2004","1","SAS","NBA","2","0","15","0","0","3","3","0","1","0","1","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jonesda01","2004","1","MIA","NBA","82","0","2576","955","14","217","231","350","44","5","98","121","726","331","86","68","521","225","15","0","498","181","3","38","41","60","7","0","17","24","129","62","30","18","91","39",
"jonesda02","2004","1","MEM","NBA","52","0","649","233","11","58","69","21","13","11","29","81","190","83","64","44","60","23","3","0","71","22","2","7","9","1","1","0","2","8","21","8","4","3","5","3",
"jonesed02","2004","1","MIA","NBA","80","0","2839","1018","38","367","405","212","86","38","99","251","820","351","216","174","382","142","15","0","601","205","10","77","87","39","18","9","22","57","156","71","42","31","80","32",
"jonesfr01","2004","1","IND","NBA","77","0","2268","813","34","208","242","196","61","31","114","171","647","275","207","176","229","87","13","0","234","53","1","22","23","13","8","2","15","13","54","16","13","12","23","9",
"jonesja02","2004","1","IND","NBA","75","0","1330","371","39","135","174","57","31","28","43","123","318","126","62","53","166","66","13","0","214","52","5","22","27","10","7","7","4","18","46","19","9","4","25","10",
"jonesju01","2004","1","LAL","NBA","76","0","1830","577","107","291","398","65","44","24","49","165","486","210","75","55","261","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jonesma03","2004","1","ORL","NBA","10","0","116","23","6","7","13","6","5","2","3","16","31","9","10","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"kamanch01","2004","1","LAC","NBA","63","0","1632","572","135","288","423","73","26","68","115","182","495","246","121","80","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"kaponja01","2004","1","CHA","NBA","81","0","1491","688","32","132","164","61","40","6","46","132","671","269","85","70","194","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"kasunma01","2004","1","ORL","NBA","45","0","356","118","52","76","128","8","8","13","26","86","98","47","43","24","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"khryavi01","2004","1","POR","NBA","32","0","523","135","28","80","108","25","20","18","33","80","124","54","42","23","11","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"kiddja01","2004","1","NJN","NBA","66","0","2435","951","94","394","488","545","123","9","167","110","855","340","192","142","358","129","4","0","182","69","10","26","36","29","10","0","9","16","67","26","11","6","30","11",
"kirilan01","2004","1","UTA","NBA","41","0","1349","640","89","166","255","132","67","136","90","101","420","207","259","203","77","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"kittlke01","2004","1","LAC","NBA","11","0","243","69","1","31","32","20","8","3","7","12","73","28","10","6","21","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"knighbr01","2004","1","CHA","NBA","66","0","1944","666","21","149","170","591","131","5","147","192","587","248","196","167","20","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"knighbr02","2004","1","HOU","NBA","1","0","3","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"korveky01","2004","1","PHI","NBA","82","0","2667","942","40","339","379","182","103","33","106","265","759","317","96","82","558","226","5","0","147","25","3","10","13","8","4","1","8","18","28","8","2","2","24","7",
"krstine01","2004","1","NJN","NBA","75","0","1964","747","161","240","401","77","32","63","112","280","570","281","255","185","2","0","4","0","154","73","10","20","30","7","1","2","6","20","48","27","24","19","0","0",
"kukocto01","2004","1","MIL","NBA","53","0","1099","296","31","129","160","160","39","13","64","70","256","105","61","44","116","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"kutluib01","2004","1","SEA","NBA","5","0","12","0","0","1","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"laettch01","2004","1","MIA","NBA","49","0","739","260","36","95","131","41","32","15","29","78","184","107","59","45","7","1","13","0","136","29","3","22","25","7","4","0","6","17","24","12","6","5","1","0",
"lafrera01","2004","1","BOS","NBA","80","0","2196","884","154","399","553","98","42","99","70","262","688","341","148","120","225","82","7","0","185","48","6","28","34","8","6","12","7","27","41","16","10","8","16","8",
"lampema01","2004","1","PHO","NBA","16","0","119","44","9","23","32","1","1","2","10","20","49","17","12","8","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"lampema01","2004","2","NOH","NBA","21","0","261","71","15","42","57","10","4","5","7","31","83","32","10","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"lenarvo01","2004","1","DEN","NBA","3","0","54","29","0","6","6","6","1","0","2","2","26","10","8","5","12","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"lewisra02","2004","1","SEA","NBA","71","0","2697","1457","110","278","388","94","75","62","123","158","1151","532","283","220","432","173","8","0","312","135","11","32","43","13","3","3","16","25","106","43","50","44","25","5",
"livinra01","2004","1","UTA","NBA","17","0","227","64","3","9","12","45","12","2","14","28","52","22","17","15","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
