tmID,year,stint,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,note,nameGiven,firstseason,lastseason,height_x,weight_x,age,g,mp,per,ts,3par,ftr,orb,drb,trb,ast,stl,blk,tov,usg,column_s,ows,dws,ws,ws_48,column_x,obpm,dbpm,bpm,vorp,ows_48,dws_48,shot,team_mar,team_mp,team_gm,year_3par,team_ts,tm_usg,tm_ts_w_o_plyr,reb_vers,defense,val_shot,offense,mpg_int,raw_spm,min,raw_contrib,tm_sum,tm_adj,bpm_2,stderr,contrib,vorp_2,reb_vers_2,val_shot_2,offense_2,defense_2,mpg,raw_obpm,contrib_2,tm_ortg,tm_sum_2,tm_adj_2,tm_drtg,obpm_2,ostderr,ocontrib,ovorp,dbpm_2,dstderr,dcontrib,dvorp,sum_spm,min_2,mpg_2,rempg,bpm_3,contrib_3,vorp_3,vorp_gm,o_bpm,ocontrib_2,ovorp_2,ovorp_gm,d_bpm,dcontrib_2,dvorp_2,dvorp_gm,exp_bpm,truetalentbpm,exp_min,truetalentvorp,truetimevorp,worp,o_worp,d_worp,adjusted_worp,estimated_position,bbref_pos,age_on_feb_1,yrs_experience,height_y,weight_y,rounded_position,rounded_age
BOS,2004,1.1,59.3,0,1703.5,752,66.2,192.2,258.4,165.7,53.2,31.1,112.1,141.6,592.4,277,198.9,157.1,117,40.9,4.5,0,144.8,56.2,5,16.7,21.7,11.5,5,3.3,10.2,12.6,47.4,20.7,14.9,11.9,9.4,2.9,,,0,0,80.3,219.4,28.8,55.4,1668.7,14.4,0.4957,0.2048,0.2285,5.94,15.52,10.74,16.61,1.83,1.45,14.15,20.02,,1.89,1.53,3.41,0.0796,,-0.06,0.11,0.08,1.27,0.0354,0.0442,17.19,-0.835,19755,82,0.187,0.524,337971.5,0.5253,0.987,0.021,0.014,-0.714,-0.125,0.166,0.4221,0.409,-0.25,-0.151,0.01,2.39,0.4,1.25,0.3,0.25,-0.55,0.04,-0.06,-0.03,0.35,0.33,1.07,-0.13,-1.13,-0.17,1.6,0.33,1.05,0.18,1.75,0.09,0.2,-0.35,0.42,27.74,25.45,0.01,0.4,1.25,1.49,-0.17,0.33,1.05,1.23,0.18,0.09,0.2,0.24,-0.3,-0.15,0.489,1.32,1.44,3.38,2.84,0.56,3.93,3.17,3.4,29.211,7.2,80.4,220.9,3.1,29.2
BOS,2005,1.25,41,0,1219.5,599.625,36.125,149,185.125,120.5,30.5,20.375,84.125,107,457.75,213.125,168.75,132.5,109.625,40.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,78.75,222.125,27.125,67.5,1980.625,13.0625,0.5175,0.203,0.320625,4.8125,13.0625,9.025,13.675,1.1625,1.4375,13.1625,21.825,,3.0125,1.7,4.7,0.061375,,-0.75,-1.025,-1.775,1.25,0.021875,0.0395,19,0.56125,19836.25,82,0.196,0.53875,341689.375,0.535875,-0.56625,-0.64875,-0.0175,-0.935,-0.20625,-2.35625,0.498625,0.2,-1.02875,0.34,-2.025,2.85,0.3,1.275,-0.275,0.25,-0.7,-0.1375,-0.125,-0.975,0.5125,1.0375,0.4125,0.175,-0.4625,-0.8125,1.9,0.5375,1.4125,-1.2125,2.1,-0.25,-0.1,0.3625,0.4875,26.0875,24.5375,-2.025,0.3,1.275,1.15,-0.8125,0.5375,1.4125,1.35,-1.2125,-0.25,-0.1,-0.175,-0.2875,-0.45,0.44375,1.2625,1.375,3.475,3.7625,-0.2875,3.7,2.95,3,27.62875,4.625,78.875,224.125,3,27.5
CHA,2004,1.125,38,0,913.625,328.5,14.5,72.125,86.625,232.875,54.75,7.5,63.375,94.875,284.625,121.875,96.5,77.375,22.375,7.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,75.625,215.125,27.75,36.75,579.375,9.0625,0.40675,0.091625,0.221875,3.675,11.725,7.675,16.6625,2.8375,3.8125,24.3875,17.3875,,0.2625,0.5,0.775,-0.02525,,-5.3625,1.025,-4.35,-0.1625,-0.127,0.10175,13.15,-3.0525,19786.25,82,0.187,0.510625,338305.75,0.511375,-1.065,2.5425,-0.1675,-3.89375,-1.8225,-4.23875,0.146375,-0.395,-1.73,-0.385,-4.6375,4.575,-0.4625,-0.1625,-0.525,0.075,-4.2375,0.2625,-0.95,-5.4125,-0.25,-1.0125,0.5125,-0.3375,-2.025,-5.725,3.075,-0.2875,-0.0625,1.125,3.3375,-0.1625,-0.1,-6.875,0.15,13.7125,11.7125,-4.6375,-0.4625,-0.1625,-0.3,-5.725,-0.2875,-0.0625,-0.4125,1.125,-0.1625,-0.1,0.075,-3.4875,-3.575,0.0825,0.025,0.075,-0.4375,-0.175,-0.2875,0.2125,2.5125,2.625,28.34375,5.625,75.75,216.75,2.375,28.375
CHA,2005,1.333333333,54.33333333,0,1519.666667,568.6666667,49,161.6666667,210.6666667,225,75.66666667,9,81.66666667,136.6666667,513.3333333,206,150.3333333,117.3333333,116,39.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,76.33333333,216,26.66666667,48.66666667,1270,7.7,0.434666667,0.190333333,0.223333333,6.8,13.6,10.16666667,18.36666667,1.6,0.4,17.23333333,17.73333333,,1.733333333,0.9,2.666666667,-0.019666667,,-4.066666667,-2.566666667,-6.633333333,0.366666667,-0.042333333,0.022666667,14.5,-5.523333333,19863.33333,82,0.196,0.508333333,342993.3333,0.507666667,-1.783333333,-0.65,-0.05,-2.96,-0.966666667,-6.36,0.320333333,-0.03,-2.363333333,-0.853333333,-7.233333333,3.4,-0.233333333,0.433333333,-0.366666667,0.166666667,-2.8,0.033333333,-0.5,-3.466666667,0.366666667,-2.866666667,0.9,-0.833333333,-2.666666667,-4.3,2.233333333,0.2,0.733333333,-2.866666667,2.466666667,-0.433333333,-0.333333333,-1.433333333,0.333333333,20.86666667,18.4,-7.233333333,-0.233333333,0.433333333,-0.6,-4.3,0.2,0.733333333,0.1,-2.866666667,-0.433333333,-0.333333333,-0.733333333,-2.466666667,-3,0.27,0.366666667,0.433333333,1.133333333,2,-0.833333333,1.1,2.833333333,2.666666667,27.08,4.666666667,76.66666667,217,2.666666667,27
CHH,2000,1.2,64.8,0,2292.2,849.4,121.4,275,396.4,238,87.4,56.8,130.4,205.8,718.6,310,258.2,193,108.4,36.4,8,0,292.6,109.8,16.2,34.4,50.6,23,12.2,6.2,13,25.8,86,38.4,35,26.4,16.6,6.6,,,0,0,77.6,203.8,28,74,1911,13.66,0.4974,0.1412,0.2892,5.54,11.56,8.66,19.8,1.82,1.44,13.8,18.84,,1.72,2.5,4.2,0.0932,,-0.72,-0.18,-0.88,0.98,0.038,0.0552,16.26,1.82,19780,82,0.167,0.5286,340870.4,0.531,0.748,0.118,0.048,-1.448,-0.332,-0.914,0.4828,-0.02,2.702,-0.106,-1.02,2.26,-0.04,0.92,0.36,0.26,-0.84,0.06,-0.16,-0.34,0,0.22,2.48,-0.46,1.6,-0.76,1.52,-0.24,0.58,-0.26,1.7,0.2,0.34,-0.52,0.48,24.52,23.3,-1.02,-0.04,0.92,0.88,-0.76,-0.24,0.58,0.6,-0.26,0.2,0.34,0.32,-0.38,-0.68,0.44,1.1,1.04,2.52,1.6,0.92,2.76,2.36,2.4,28.472,5.6,77.6,205.8,2.2,28.6
CHH,2001,1,68.14285714,0,1975.857143,771.7142857,101.2857143,234.2857143,335.5714286,192,69,44,106.5714286,168,669.1428571,296.2857143,194,142.5714286,105.8571429,36.57142857,7.714285714,0,239.2857143,96.57142857,11.28571429,28.28571429,39.57142857,21.57142857,9.571428571,6.142857143,14.57142857,25,86,35.28571429,28.71428571,20.57142857,14.57142857,5.428571429,,,0,0,79,215.7142857,27.57142857,64.85714286,1890.285714,12.68571429,0.500857143,0.080428571,0.428,6.928571429,15.62857143,11.22857143,13.57142857,1.771428571,1.771428571,16.18571429,18.48571429,,2.142857143,2.757142857,4.857142857,0.088714286,,-2.014285714,0.514285714,-1.485714286,1.328571429,0.022857143,0.065857143,15.48571429,1.402857143,19858.57143,82,0.17,0.512857143,341596.2857,0.512857143,-0.31,0.198571429,-0.032857143,-0.685714286,-0.33,-1.122857143,0.475714286,0.624285714,4.425714286,-0.551428571,-1.685714286,2.442857143,0.385714286,1.357142857,0.042857143,0.242857143,-1.3,0.028571429,-0.185714286,-1.2,0.428571429,-0.8,3.742857143,-0.957142857,2.257142857,-2.128571429,1.628571429,-0.085714286,0.728571429,0.471428571,1.785714286,0.471428571,0.6,-2.614285714,0.471428571,25.22857143,23.87142857,-1.685714286,0.385714286,1.357142857,1.2,-2.128571429,-0.085714286,0.728571429,0.628571429,0.471428571,0.471428571,0.6,0.614285714,-0.314285714,-0.742857143,0.434285714,1.414285714,1.328571429,3.585714286,1.942857143,1.614285714,3.614285714,3.085714286,3.142857143,28.13285714,4.857142857,79.14285714,216.7142857,3,28.28571429
CHI,2000,1,65.8,0,2354.6,1061.2,126.4,259.8,386.2,195.4,82.4,51,141.8,193.8,931.6,414.6,286.8,217.6,49.4,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,79.8,233.6,21.8,55.2,1715,15.62,0.5058,0.0688,0.389,7.22,13.76,10.48,11.86,1.72,1.68,12.46,23.46,,1.32,1.78,3.08,0.0868,,-0.88,-0.12,-0.94,0.7,0.0372,0.0496,20.54,-3.84,19800,82,0.167,0.5086,333344.4,0.5074,-0.076,0.118,-0.042,-0.558,0.324,-0.192,0.433,0.416,-1.056,-0.708,-0.92,2.26,-0.1,0.76,0.26,0.24,-0.46,5.55E-18,0.16,0.22,0.4,-4.18,-0.3,-0.96,0.36,-0.7,1.5,-0.12,0.58,-0.2,1.68,0.02,0.18,-0.5,0.44,31,28.6,-0.92,-0.1,0.76,0.64,-0.7,-0.12,0.58,0.64,-0.2,0.02,0.18,0.02,-0.08,-0.44,0.442,0.8,0.7,2.02,1.62,0.42,1.82,3.34,3.2,22.47,1,79.8,236.6,3.2,22.6
CHI,2001,1.285714286,39.85714286,0,1145.428571,471.8571429,45.71428571,118.2857143,164,141.2857143,42,11.57142857,74,93.28571429,409.5714286,175.4285714,135.7142857,106.4285714,40.14285714,14.57142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,77.57142857,211.4285714,25.85714286,59,1808.142857,13.74285714,0.478285714,0.073857143,0.403428571,3.571428571,12.5,7.957142857,22.48571429,1.9,0.8,14.31428571,19.4,,1.971428571,1.328571429,3.3,0.071714286,,-0.985714286,-0.742857143,-1.742857143,0.671428571,0.036,0.035714286,16.74285714,-4.885714286,19872.85714,82,0.17,0.506428571,339108.1429,0.506428571,1.197142857,-0.157142857,0.085714286,-1.622857143,-0.065714286,-0.647142857,0.454,0.354285714,-0.635714286,-1.047142857,-1.685714286,2.4,-0.185714286,0.728571429,0.157142857,0.271428571,-0.557142857,0.114285714,-0.042857143,-0.071428571,0.6,-3.042857143,0.8,-0.9,-1.842857143,-0.985714286,1.6,0.142857143,0.928571429,-0.728571429,1.785714286,-0.328571429,-0.2,-0.257142857,0.442857143,27.74285714,25.98571429,-1.685714286,-0.185714286,0.728571429,0.7,-0.985714286,0.142857143,0.928571429,0.957142857,-0.728571429,-0.328571429,-0.2,-0.271428571,-0.757142857,-1.157142857,0.375714286,0.814285714,0.714285714,1.957142857,2.471428571,-0.557142857,1.914285714,2.257142857,2.285714286,26.21571429,3.285714286,77.57142857,211.4285714,2.285714286,26.28571429
CHI,2002,1,61.8,0,2023,976.8,88.4,236.6,325,202.6,56.4,30.6,153,183.4,853.6,358.6,240.4,199,162.2,60.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,79.6,213.6,29.6,54.4,1369.8,15.14,0.5164,0.1006,0.2704,6.18,14.1,10.14,18.86,1.72,1.36,15.84,20.38,,1.5,1.42,2.9,0.096,,0.08,-0.14,-0.08,0.82,0.0472,0.0488,17.36,-0.572,19820,82,0.181,0.518,339061.8,0.517,1.022,-0.098,0.084,-0.698,-0.196,0.028,0.3454,0.172,-0.152,-0.108,-0.1,2.34,0.12,0.82,0.4,0.3,-0.22,0.02,-0.1,0.4,0.26,-0.94,0.6,-0.36,0.36,0.04,1.54,0.14,0.72,-0.14,1.72,-2.22E-17,0.08,0.2,0.34,27.16,25.02,-0.1,0.12,0.82,1.42,0.04,0.14,0.72,1.5,-0.14,-2.22E-17,0.08,-0.04,-0.38,-0.2,0.476,1.28,1.34,2.26,1.98,0.28,3.62,2.78,2.8,29.89,6.6,79.6,213.6,2.8,30
CHI,2003,1.625,32.5,0,731.125,228.875,54.875,113,167.875,55.625,24.5,14.875,39,69.5,208.125,88.75,58.5,43.125,21,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,79.125,213.625,29.125,55,1503.125,13.125,0.5055,0.090125,0.31775,7.075,15.3125,11.1625,13.5625,1.7,1.4625,16.575,18.2625,,1.2375,1.1875,2.45,0.067875,,-1.3875,-0.3375,-1.7625,0.5375,0.028875,0.039,15.35,-4.7775,19898.75,82,0.182,0.51025,339418.125,0.5105,-0.1125,-0.05875,-0.02125,-0.63375,-0.53,-1.33375,0.378,-0.005,-3.25125,-0.4975,-1.8375,2.4875,-0.225,0.55,0.15,0.2625,-1.2,-0.0125,-0.275,-1.125,-2.08E-17,-2.4,-1.125,-0.325,-2.3875,-1.45,1.6375,-0.1375,0.5,-0.375,1.8375,-0.0625,0.0375,-1.1,0.375,23.85,22.2375,-1.8375,-0.225,0.55,0.4875,-1.45,-0.1375,0.5,0.45,-0.375,-0.0625,0.0375,0.0625,-1.5375,-1.7,0.29875,0.625,0.625,1.4375,1.3375,0.1375,1.6625,2.95,3.5,29.46125,5.625,79.125,214.25,3,29.5
CHI,2004,1,55.875,0,978,331.25,64.125,125.125,189.25,68.5,24.75,13.5,59.75,98.25,290,127.25,81.25,60.75,42.625,16,5.375,0,104,46.875,6.125,11.5,17.625,8.375,3.375,1.125,6.75,16,41.875,17,10.5,7.375,13.625,5.5,,,0,0,77.625,200.625,29.25,29.375,594.625,8.325,0.441125,0.1895,0.20125,3.9625,13.1375,8.575,15.275,1.525,1.025,18.3125,17.325,,0.1,0.5875,0.7,0.009,,-3.9,-0.375,-4.3,-0.0875,-0.048375,0.057375,14.0125,-1.86,19901.875,82,0.187,0.50725,339065.375,0.507625,-1.1425,-0.58625,-0.085,-1.5325,-1.36375,-4.62875,0.1495,-0.36625,-1.87,-0.0725,-4.7,3.225,-0.425,-0.1125,-0.6,0.1625,-2.1625,-0.0375,-0.725,-3.35,-0.3,-3.475,0.225,-0.875,1.625,-4.2375,2.1625,-0.425,-0.1875,-0.4375,2.3875,0.025,0.0625,-3.8,0.1375,18.7,15.4,-4.7,-0.425,-0.1125,-0.625,-4.2375,-0.425,-0.1875,-0.575,-0.4375,0.025,0.0625,-0.05,-2.5625,-3.1625,0.1225,0.0375,-0.0625,-0.3125,-0.4875,0.1625,-0.1625,2.4,2.75,29.5325,5.375,77.25,202.75,2.5,29.375
CHI,2005,1,39.14285714,0,450.5714286,175,22.14285714,53,75.14285714,27,9.428571429,7,29,57,162.5714286,73.71428571,32.14285714,20.28571429,20.57142857,7.285714286,3.714285714,0,42,11.85714286,1.714285714,5.285714286,7,2.571428571,0.714285714,1.857142857,3.285714286,5,11.57142857,5.142857143,1.285714286,0.857142857,1.428571429,0.714285714,,,0,0,79.28571429,224.1428571,28.28571429,42,750.1428571,13.14285714,0.526571429,0.181857143,0.233285714,5.271428571,10.95714286,8.071428571,14.7,1.5,1.314285714,13.17142857,19.5,,0.642857143,0.771428571,1.4,0.090571429,,-1.185714286,-0.685714286,-1.885714286,0.1,0.040285714,0.050428571,16.91428571,-0.745714286,19858.57143,82,0.196,0.523,339488.7143,0.522285714,-0.607142857,-0.291428571,0.04,-0.255714286,-1.432857143,-2.584285714,0.188714286,-0.431428571,-4.077142857,0.637142857,-1.957142857,2.771428571,-0.314285714,0.085714286,-0.071428571,0.314285714,-0.257142857,-0.042857143,-0.742857143,-0.828571429,-0.085714286,-2.428571429,-1.142857143,-0.357142857,1.7,-1.185714286,1.814285714,-0.185714286,0.157142857,-0.771428571,2.014285714,-0.142857143,-0.071428571,-0.4,0.2,16.5,14.62857143,-1.957142857,-0.314285714,0.085714286,0.014285714,-1.185714286,-0.185714286,0.157142857,0.2,-0.771428571,-0.142857143,-0.071428571,-0.171428571,-2.571428571,-2.328571429,0.188571429,0.071428571,0.157142857,0.185714286,0.4,-0.214285714,0.4,2.957142857,2.714285714,28.79857143,5.857142857,79.28571429,224.8571429,2.857142857,28.85714286
CLE,2000,1.454545455,41.09090909,0,1020.545455,371.4545455,44.36363636,123.0909091,167.4545455,118.3636364,33.09090909,17.09090909,63.18181818,83.63636364,317.0909091,139.6363636,105.6363636,85.09090909,24,7.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,76.18181818,204,27.18181818,53.27272727,1273.181818,12.70909091,0.480181818,0.099545455,0.256363636,4.372727273,11.11818182,7.790909091,18.84545455,1.945454545,0.845454545,12.82727273,17.49090909,,1.145454545,1.009090909,2.163636364,0.078090909,,-1.090909091,-0.2,-1.3,0.345454545,0.032272727,0.045818182,15.18181818,-1.476363636,19820.90909,82,0.167,0.517272727,337691.6364,0.517727273,0.421818182,-0.042727273,0.011818182,-1.086363636,-0.859090909,-1.567272727,0.321,-0.277272727,-3.107272727,0.266363636,-1.309090909,2.645454545,-0.309090909,0.354545455,0.090909091,0.236363636,-0.854545455,0.136363636,-0.436363636,-0.863636364,0.045454545,-1.827272727,-1.018181818,-0.227272727,0.381818182,-1.109090909,1.763636364,-0.063636364,0.454545455,-0.190909091,1.945454545,-0.218181818,-0.118181818,-0.909090909,0.318181818,21.10909091,19.01818182,-1.309090909,-0.309090909,0.354545455,0.418181818,-1.109090909,-0.063636364,0.454545455,0.454545455,-0.190909091,-0.218181818,-0.118181818,0,-1.745454545,-1.7,0.270909091,0.345454545,0.427272727,0.945454545,1.263636364,-0.309090909,1.145454545,1.981818182,2.272727273,27.78181818,5,76.18181818,204.2727273,2,27.72727273
CLE,2001,1,64,0,1654,609.5555556,78.88888889,207.3333333,286.2222222,171.6666667,48.22222222,35.33333333,89,144.3333333,512.5555556,235.3333333,147.8888889,112.7777778,71.11111111,26.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,79.11111111,223.3333333,25.22222222,55.11111111,1228.555556,13.26666667,0.487,0.075777778,0.280111111,6.144444444,14.82222222,10.5,15.04444444,1.733333333,1.455555556,14.16666667,19.36666667,,1.022222222,1.233333333,2.255555556,0.078111111,,-1.7,-0.544444444,-2.222222222,0.144444444,0.028444444,0.049888889,16.61111111,-1.314444444,19877.22222,82,0.17,0.512666667,338696.2222,0.513333333,-0.733333333,-0.016666667,-0.037777778,-0.931111111,-0.99,-2.668888889,0.309333333,-0.596666667,-3.262222222,0.338888889,-2.322222222,2.588888889,-0.488888889,0.122222222,-0.166666667,0.188888889,-1.2,0.022222222,-0.511111111,-1.666666667,-0.266666667,-1.466666667,-1.088888889,-0.144444444,0.177777778,-1.811111111,1.722222222,-0.3,0.222222222,-0.544444444,1.911111111,-0.188888889,-0.088888889,-1.266666667,0.3,20.11111111,18.53333333,-2.322222222,-0.488888889,0.122222222,0.033333333,-1.811111111,-0.3,0.222222222,0.155555556,-0.544444444,-0.188888889,-0.088888889,-0.122222222,-1.8,-2.2,0.202222222,0.388888889,0.477777778,0.366666667,0.611111111,-0.255555556,1.255555556,3.066666667,3,25.95555556,3.777777778,79.11111111,223.3333333,3,26.11111111
CLE,2002,1,59.77777778,0,1524.888889,496.7777778,67.11111111,180.5555556,247.6666667,151.5555556,50.77777778,26.11111111,105.7777778,129.3333333,470.8888889,194,119.2222222,85.66666667,70.44444444,23.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,78.77777778,213.3333333,24.88888889,52.44444444,1152,11.07777778,0.474,0.092666667,0.347444444,6.311111111,15.03333333,10.68888889,11.84444444,1.588888889,1.6,14.5,17.3,,0.455555556,0.877777778,1.355555556,0.048666667,,-2.7,-0.566666667,-3.255555556,-0.055555556,0.011777778,0.036888889,14.8,-2.135555556,19832.77778,82,0.181,0.518888889,342368.6667,0.520222222,-1.046666667,-0.137777778,-0.132222222,-0.97,-1.058888889,-3.213333333,0.290444444,-0.611111111,-1.277777778,-0.255555556,-3.466666667,2.622222222,-0.677777778,-0.088888889,-0.3,0.133333333,-1.888888889,-0.033333333,-0.544444444,-2.633333333,-0.6,-0.222222222,0.911111111,-0.266666667,-1.911111111,-2.877777778,1.744444444,-0.588888889,-0.111111111,-0.588888889,1.944444444,-0.088888889,-1.54E-17,-2.322222222,0.288888889,19.61111111,17.98888889,-3.466666667,-0.677777778,-0.088888889,-0.4,-2.877777778,-0.588888889,-0.111111111,-0.344444444,-0.588888889,-0.088888889,-1.54E-17,-0.044444444,-2.055555556,-2.7,0.165555556,0.222222222,0.211111111,-0.266666667,-0.277777778,0.022222222,0.544444444,2.911111111,3.111111111,25.62111111,4.111111111,78.77777778,214.2222222,2.777777778,25.66666667
CLE,2003,1.454545455,37.27272727,0,802.2727273,253.7272727,30.54545455,94.54545455,125.0909091,95.63636364,24.36363636,12.81818182,44.63636364,72.36363636,225.4545455,91.90909091,80.18181818,62.09090909,25.63636364,7.818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,80.18181818,216,26.09090909,55.90909091,1271.181818,11.47272727,0.473090909,0.070454545,0.301818182,6.145454545,13.4,9.7,14.17272727,1.463636364,1.618181818,14.00909091,18.41818182,,0.781818182,0.963636364,1.754545455,0.045,,-2.809090909,-0.7,-3.554545455,-0.027272727,0.007454545,0.037545455,15.86363636,-3.781818182,19843.63636,82,0.182,0.510909091,339566.7273,0.511909091,-0.283636364,-0.273636364,-0.082727273,-1.280909091,-0.913636364,-2.752727273,0.320272727,-0.309090909,0.195454545,-0.945454545,-3.7,2.527272727,-0.7,-0.036363636,0.036363636,0.172727273,-1.7,-0.1,-0.472727273,-2.072727273,-0.190909091,-2.5,1.372727273,-0.881818182,-1.281818182,-2.963636364,1.690909091,-0.490909091,0.009090909,-0.763636364,1.854545455,-0.154545455,-0.072727273,-2.190909091,0.318181818,20.51818182,19.10909091,-3.7,-0.7,-0.036363636,-0.181818182,-2.963636364,-0.490909091,0.009090909,-0.072727273,-0.763636364,-0.154545455,-0.072727273,-0.118181818,-2.063636364,-2.736363636,0.202727273,0.281818182,0.190909091,-0.109090909,0.072727273,-0.172727273,0.563636364,3.063636364,3,26.62727273,4.181818182,80.27272727,217.0909091,3.090909091,26.63636364
CLE,2004,1.333333333,45.83333333,0,1246.166667,390.6666667,22,67.33333333,89.33333333,186,31.33333333,5.333333333,55.5,101.1666667,374,151,70.33333333,56.16666667,95.83333333,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,78.83333333,210.3333333,30.5,38.33333333,1045.833333,14.11666667,0.502,0.070666667,0.262166667,5.483333333,13.78333333,9.616666667,18.11666667,1.883333333,1.216666667,13.2,17.21666667,,1.3,0.75,2.066666667,0.097166667,,-1.183333333,-1.083333333,-2.283333333,0.083333333,0.052833333,0.044333333,15,-1.52,19867.5,82,0.187,0.510666667,342170.1667,0.511166667,-0.725,-0.035,0.041666667,-0.678333333,-0.64,-2.08,0.263166667,-0.385,-0.866666667,-0.19,-2.266666667,2.65,-0.45,0.083333333,-0.25,0.283333333,-0.6,0.066666667,-0.333333333,-0.85,0.05,-0.3,1.166666667,-0.316666667,-1.216666667,-1.15,1.766666667,-0.066666667,0.366666667,-1.116666667,1.933333333,-0.35,-0.283333333,-0.033333333,0.266666667,23.71666667,21.3,-2.266666667,-0.45,0.083333333,0.1,-1.15,-0.066666667,0.366666667,0.716666667,-1.116666667,-0.35,-0.283333333,-0.616666667,-1.266666667,-1.8,0.255,0.35,0.15,0.233333333,0.966666667,-0.733333333,0.4,2.65,3,31.11666667,8.166666667,78.83333333,210.8333333,2.5,31.16666667
CLE,2005,1,57.16666667,0,1395.833333,400.5,41,147.6666667,188.6666667,119.3333333,39.5,15.66666667,64.66666667,111.5,355.6666667,144,87.33333333,63,142,49.5,8.333333333,0,213.3333333,55.5,7.666666667,19.16666667,26.83333333,15.33333333,6.666666667,2.166666667,8.833333333,18.66666667,53.5,20.16666667,13.5,10.5,13.83333333,4.666666667,,,0,0,78.66666667,208.6666667,29.5,63.83333333,1630.833333,14.8,0.533833333,0.278333333,0.463166667,6.933333333,15.06666667,10.95,14.08333333,1.883333333,1.083333333,13.75,16.98333333,,2.866666667,1.716666667,4.583333333,0.1175,,0.666666667,-0.283333333,0.4,1.383333333,0.068666667,0.048833333,14.78333333,1.208333333,19821.66667,82,0.196,0.535166667,345531.6667,0.533833333,-0.26,0.068333333,0.051666667,0.671666667,-0.473333333,0.008333333,0.410833333,0.513333333,-0.256666667,0.341666667,0.333333333,2.416666667,0.6,1.45,0.083333333,0.333333333,0.233333333,0.1,-0.266666667,0.483333333,0.683333333,1.866666667,1.483333333,0.15,-0.666666667,0.65,1.6,0.733333333,1.433333333,-0.283333333,1.783333333,-0.1,0.033333333,0.933333333,0.4,23.91666667,22.41666667,0.333333333,0.6,1.45,1.666666667,0.65,0.733333333,1.433333333,1.65,-0.283333333,-0.1,0.033333333,0.05,-0.65,-0.133333333,0.456666667,1.6,2.033333333,3.85,3.816666667,0.033333333,5.5,2.783333333,3,29.98333333,7.333333333,78.66666667,210.3333333,2.833333333,30.16666667
DAL,2000,1.222222222,55.44444444,0,1742,774.7777778,58.22222222,202,260.2222222,178.1111111,56.77777778,25.88888889,99.55555556,147.2222222,618.8888889,286.4444444,179,146.4444444,143,55.44444444,7.111111111,0,222.2222222,91.22222222,9.666666667,24.77777778,34.44444444,17.55555556,5.777777778,2.555555556,10.66666667,19.55555556,80,31.11111111,26.66666667,22.66666667,17.88888889,6.333333333,,,0,0,79,213.5555556,25.55555556,67.11111111,2029.444444,13.73333333,0.525444444,0.176,0.249222222,4.933333333,12.01111111,8.466666667,15.43333333,1.355555556,1.455555556,13.62222222,18.65555556,,2.588888889,1.166666667,3.755555556,0.082666667,,0.111111111,-0.5,-0.4,1.022222222,0.052666667,0.03,16.15555556,-0.236666667,19760.55556,82,0.167,0.532,342033,0.532,-0.08,-0.458888889,0.04,-0.238888889,0.026666667,-0.75,0.513444444,-0.176666667,-1.881111111,0.318888889,-0.455555556,2.322222222,-0.011111111,1,-0.033333333,0.288888889,-0.355555556,-0.122222222,0.011111111,-0.188888889,0.244444444,2.177777778,1.244444444,0.288888889,-2.4,0.088888889,1.544444444,0.366666667,1.255555556,-0.533333333,1.722222222,-0.4,-0.255555556,0.611111111,0.5,27.94444444,26.2,-0.455555556,-0.011111111,1,1.077777778,0.088888889,0.366666667,1.255555556,1.3,-0.533333333,-0.4,-0.255555556,-0.211111111,-0.066666667,-0.333333333,0.438888889,1.088888889,0.944444444,2.733333333,3.377777778,-0.644444444,2.544444444,2.733333333,2.888888889,26.21555556,3.555555556,79.11111111,213.5555556,2.555555556,26.33333333
