objectid,shape_leng,shape_area,gis_id,featurecod,descriptio,capturedat,captureyea,captureact
688,391.511341720687938,8606.526253535224896,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
689,76.121668638537415,347.980732965850279,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
690,153.424311373208468,629.683949011049322,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
691,92.335580667665454,457.012489453476974,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
692,36.839565015264888,99.011464482803589,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
693,37.937876070673710,87.754581535638621,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
694,112.546836506087814,784.401009051760184,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
695,109.490313164747988,663.533701421566775,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
696,115.466371737425831,978.977613046899364,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
697,105.457468681921370,477.986113031553032,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
698,295.490667801725863,5039.703092995319821,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
699,93.211202589463412,513.128640582350727,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
700,72.226571694545243,261.628913477372180,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
701,66.256161177961189,265.162785480696016,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
702,120.170445213956341,558.622900042318179,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
703,237.454774315931246,3086.995731167617123,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
704,63.474592612812991,250.443187478750929,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
705,59.961316904116536,202.856386520992061,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
706,123.152397600314018,820.501829399197391,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
707,114.623361482238181,772.758742574995154,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
708,126.443666307540113,543.554220443913550,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
709,138.581567547265678,883.438520988719233,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
710,224.668465173587890,662.215119967051805,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
711,104.583682030020043,651.742803631317202,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
712,88.096185624839762,472.238707044771274,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
713,66.459523060776888,263.201177496619721,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
714,27.496653901526969,47.102957990462528,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
715,52.797008669203507,163.688056033599992,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
716,298.712517898336273,1774.160083452360595,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
717,424.098801841841862,8860.231055368334637,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
718,254.136148754461402,4208.765643958959117,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
719,110.176846997436627,672.876024857173093,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
720,37.323266762272304,74.474837003774297,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
721,45.255136349192590,127.245095512755043,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
722,104.991696426073872,695.708534006834043,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
723,52.591510151258937,139.955776453196677,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
724,110.169874314289444,675.605297959026416,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
725,74.736936751170234,378.593729501431199,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
726,31.444054222276112,64.471352433643347,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
727,212.603489336369108,2467.479906428372942,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
728,94.297971517758853,518.890184455062695,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
729,180.659782058046602,601.432978003610060,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
730,76.625727666625252,378.486907013050882,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
731,27.086861520266446,46.835222000577552,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
732,54.101481156455556,172.042669025121000,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
733,27.194700578638731,48.215128014917042,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
734,50.183081520414518,140.690112024195201,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
735,331.503750471533920,6788.436126490381866,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
736,225.717206069325471,3211.068180053671767,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
737,209.510377415014176,809.682690475872278,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
738,27.463859924857442,36.133635973656489,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
739,258.045311022388887,4326.210280054557188,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
740,259.909786750913497,981.247816488478861,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
741,125.693787088638473,234.998260966056904,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
742,223.516245990342384,142.438973077121432,,3160,Track,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
743,107.487300314276851,715.887678976302482,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
744,139.004577132724734,847.343753025608635,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
745,88.716857259431080,456.015072536008233,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
746,57.352192950711519,202.987835996425815,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
747,74.414932241906939,270.224144487942056,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
748,229.236302700957395,1973.911734873560590,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
749,389.673348906163994,8405.499442890681166,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
750,66.957703699996145,135.332795963807115,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
751,35.035575141746548,69.375866542556793,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
752,78.143900610902875,260.417593548295542,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
753,114.861482437586574,730.312494896724047,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
754,67.630660295039263,205.799758536145561,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
755,141.153705431716844,1241.356602408415483,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
756,114.280674798114561,471.424574620753617,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
757,70.082646550663256,291.956788448100724,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
758,49.879669772658573,137.425662992675512,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
759,51.191583305373996,166.289435991433209,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
760,349.934369816361937,7330.840651029135188,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
761,55.360622842652468,191.004480519515994,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
762,54.166698887623099,182.491804940998236,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
763,45.015273841734583,130.758857506591767,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
764,38.584379794596344,92.003062027214938,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
765,40.284833605257944,107.221204057531338,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,E
766,669.362173260785312,563.642814025923144,,3160,Track,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
767,325.551581151879134,7097.036938453951734,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
768,75.869076769678088,359.066935423096311,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
769,101.837790637055178,512.733023416479341,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
770,32.851989903746741,60.112860487040550,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
771,155.180526657690990,511.308421990391139,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
772,105.594123000260993,494.744370495243174,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
773,864.566445083756207,3959.045846405246266,,3160,Track,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
774,317.927782626180772,5338.801124861039170,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
775,96.695633706733631,537.628402934460837,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
776,618.787305536419353,9947.097374459121056,,3140,Football Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
777,116.046066050532190,785.645012003719899,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
778,104.538388937607550,486.577844978439373,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
779,88.250279951672823,329.018333478240038,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
780,138.710635859440913,1199.665286017066137,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
781,44.987546378588277,123.174737512831385,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
782,77.387250052492220,320.291163994503108,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
783,123.278493326838301,91.655018993211414,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
784,781.307413552154571,2272.250090459986495,,3160,Track,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
785,115.546790390280051,898.506821505121479,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
786,87.346208280672343,434.277288074201635,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
787,317.685626498656006,7418.680494998428003,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
788,87.298380719110895,432.258138436741547,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
789,69.447889041028176,260.470410007082080,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
790,50.915434160283283,147.721495511878487,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
791,145.184774352444407,681.895626898739806,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
792,44.271096677316983,116.162877953364074,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
793,129.784162383744871,1051.304775984511252,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
794,140.766161733558278,757.154107996747825,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
795,60.697324947263446,195.539202487229034,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
796,56.012540128504902,185.698521006645365,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
797,58.113295263208464,192.959109405253344,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
798,90.697820076032059,488.699523498700160,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
799,83.033711443799675,409.074399517382801,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
800,41.938764784201084,139.304629990550580,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
801,97.379098382136959,477.263577375228124,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
802,130.326863780062894,1052.846680537699513,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
803,36.001324235715494,69.305872501908397,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
804,53.471219116385925,178.276634042197429,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
805,42.272843770495363,107.716553025759140,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
806,66.378001520173768,189.583775479025661,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
807,58.917423262741480,153.980676534783157,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
808,167.930596670792681,1719.085394462056684,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
809,60.867859744682477,144.695343483183024,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
810,42.243318702076792,105.731503980376488,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
811,90.445993738948644,500.035996460810679,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
812,51.789131996052518,167.563423979411482,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
813,44.498001130901891,148.814149511934545,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
814,106.950963788259173,680.871834539757970,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
815,57.541950575337488,262.552745999730462,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
816,114.660879694412216,809.931346938642832,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
817,51.878687543707116,158.248105510705670,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,E
818,57.521953619758676,262.386915516611282,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
819,70.360239306336837,290.922086424771919,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
820,299.066680552211551,1935.554905549232217,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
821,112.819306928621586,712.386078055042503,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
822,164.179579715264083,1338.595591136913754,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
823,63.772283051632513,179.381045538964685,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
824,516.391620009886083,10398.303962446372680,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
825,127.163348410436271,881.100047899909782,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
826,112.746865168907107,729.625254040690720,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
827,47.155109665217104,146.589566501156156,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
828,56.822082615372992,147.356177483350251,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
829,85.028043983748887,446.248200970949028,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
830,61.895416527002546,229.464531505415721,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
831,45.303691580738587,128.273519057319817,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
832,140.434379765727613,1222.894088424129905,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
833,134.459785693757169,1108.615731529127515,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
834,270.555476901201473,3919.861628092553929,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
835,101.005559608292430,653.846221595216548,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
836,88.452293024288338,491.097197062109274,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
837,44.845399259492915,125.678218999077146,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
838,334.427435249805853,6673.492337990758642,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
839,46.143002068204751,86.173842965720553,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
840,197.522748679098072,2275.857282016346289,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
841,72.545011661379306,319.370126978272879,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
842,486.516590543341067,10264.887405515588398,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
843,137.152927275887777,1173.508616575650422,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
844,199.978452138540291,2618.874588625690194,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
845,353.275923347769265,2665.185686468511904,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
846,317.419619824537619,5366.892903957365888,,3140,Football Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
847,108.696638178282342,663.101074505088945,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
848,98.704415771214798,593.140464000597262,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
849,20.324878419503843,20.995513003904641,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
850,36.954321341654996,79.037865014385659,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
851,259.269004992950386,1129.524901847301635,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
852,70.495642274778589,268.390295501605578,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
853,98.921735026935636,555.164610030035874,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
854,317.420880042165493,5366.952654031875682,,3140,Football Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
855,89.516685460234726,581.827607019492234,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
856,134.041916755749725,1065.090315958711926,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
857,108.985378109892508,563.468930463026027,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
858,90.402594562556629,467.584450007680061,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
859,109.975381976569309,708.436627953010088,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
860,83.578180442318441,431.625976581333987,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
